family,league_code,rows,fixtures,fallback_rows,fallback_rate,live_auc,challenger_auc,delta_auc,live_brier,challenger_brier,delta_brier,live_log_loss,challenger_log_loss,delta_log_loss,live_ece,challenger_ece,delta_ece
corners,E3,1128,94,0,0.0,0.6812166624333249,0.6719138938277875,-0.00930276860553736,0.22461206330042158,0.22791345936229493,0.0033013960618733518,0.6422966483407987,0.6489634373292311,0.006666788988432426,0.03964012808443691,0.050298951090962225,0.010658823006525313
corners,EC,984,82,0,0.0,0.700505402579296,0.7027971418612757,0.0022917392819796767,0.21056472704171578,0.2093224558021896,-0.001242271239526166,0.6092973915306181,0.6066856136216155,-0.0026117779090025772,0.03255239268867375,0.01598777640414907,-0.01656461628452468
corners,ECL,192,16,0,0.0,0.7294973544973544,0.7336860670194004,0.004188712522046001,0.2172207334125229,0.21447775070894326,-0.002742982703579644,0.6219120534572342,0.6166016001962874,-0.0053104532609468125,0.10884860775145769,0.0998234975674153,-0.009025110184042381
corners,EL,624,52,0,0.0,0.7297554845803446,0.7027802502748834,-0.026975234305461115,0.20818269705787992,0.2165237754664011,0.008341078408521191,0.6026911110960633,0.621897690661032,0.01920657956496863,0.03947210136284963,0.022537786610531706,-0.016934314752317922
corners,F1,540,45,0,0.0,0.7116673073754737,0.7388516667581965,0.02718435938272279,0.22031052981622276,0.20971214013239725,-0.01059838968382551,0.6307940411547303,0.6067307039203756,-0.02406333723435461,0.06705343068933331,0.053470733738452056,-0.013582696950881254
corners,F2,540,45,0,0.0,0.7542934266158019,0.7254135048408643,-0.02887992177493759,0.20657289516836608,0.2126738693686593,0.0061009742002932354,0.600611375572937,0.6145757988261894,0.013964423253252423,0.05719549815731119,0.048982496723165396,-0.008213001434145793
corners,G1,480,40,0,0.0,0.7308878414606368,0.7212945278687951,-0.009593313591841679,0.22011829429920224,0.2216243091765872,0.0015060148773849702,0.6279421813168574,0.6323672078209163,0.004425026504058849,0.11354713204964052,0.10739656778193718,-0.006150564267703343
corners,I1,600,50,0,0.0,0.7095282557467432,0.7091392112400516,-0.0003890445066915271,0.22197272189676695,0.2215169943903126,-0.0004557275064543398,0.6336398543466547,0.6329262972103044,-0.0007135571363503512,0.07639342179440112,0.07438768555840977,-0.0020057362359913455
corners,I2,720,60,0,0.0,0.705500145016274,0.7203200025780669,0.014819857561792937,0.21222219728413994,0.207440324248557,-0.004781873035582945,0.6132946150406966,0.6021279961755194,-0.011166618865177225,0.0359082068089586,0.025599403376317532,-0.010308803432641067
corners,IE1,168,14,0,0.0,0.6733750533352296,0.6843265538330252,0.010951500497795585,0.22778852173342395,0.22487622334349738,-0.002912298389926571,0.6489650300980032,0.6448407155048161,-0.004124314593187073,0.04544925726388612,0.05276121162209745,0.007311954358211331
corners,JP1,480,40,0,0.0,0.6925239192681053,0.6947849011802499,0.002260981912144633,0.22681204857459583,0.22713940443267108,0.00032735585807525114,0.6467934031064332,0.6466358075023456,-0.00015759560408756812,0.09240810787138513,0.08588323155855467,-0.006524876312830469
corners,MX1,420,35,0,0.0,0.6784146979240093,0.6607016985379386,-0.017712999386070738,0.23421728735602834,0.23871097995882404,0.004493692602795696,0.662273687651526,0.6716309544614335,0.00935726680990745,0.0970912225176003,0.09511016796231889,-0.001981054555281414
corners,N1,564,47,0,0.0,0.7225827946958086,0.7196908109548878,-0.0028919837409207005,0.20140910703735734,0.20355114429311585,0.002142037255758511,0.589919189665113,0.5933043522466918,0.0033851625815787267,0.04079308339191507,0.03010432045236998,-0.010688762939545092
corners,P1,540,45,0,0.0,0.7464258060947956,0.737929318068691,-0.008496488026104587,0.2036386309288421,0.20544316526189696,0.001804534333054858,0.5922249545041379,0.5961910268736138,0.0039660723694758815,0.026180293035811167,0.04251783938412654,0.01633754634831537
corners,PL1,432,36,0,0.0,0.6971213600852273,0.7063876065340908,0.009266246448863535,0.21516472485065674,0.21258167787894763,-0.0025830469717091076,0.6188896399623798,0.6141075400955763,-0.0047820998668034465,0.031129742579972662,0.035423748480500214,0.004294005900527552
corners,RO1,612,51,0,0.0,0.7540600247858182,0.7298776873753974,-0.024182337410420862,0.20241129886833867,0.20844170400817696,0.006030405139838296,0.5904955431983219,0.6042225147754575,0.01372697157713565,0.04567777396805898,0.03583031035422541,-0.009847463613833568
corners,RU1,36,3,0,0.0,0.7395833333333333,0.7395833333333334,1.1102230246251565e-16,0.22792000936182624,0.22505272383213837,-0.002867285529687874,0.6432494704165486,0.6355944629404333,-0.00765500747611525,0.23642267888392393,0.23169152295196188,-0.00473115593196205
corners,SC0,432,36,0,0.0,0.6701993075284091,0.6832164417613635,0.013017134232954475,0.22164237499430092,0.2180021959798386,-0.0036401790144623136,0.6347413887509179,0.626154514230013,-0.008586874520904897,0.042548202736367044,0.02165415891626423,-0.020894043820102813
corners,SC1,264,22,0,0.0,0.6751094251531952,0.680070032098045,0.004960606944849788,0.22529179863136733,0.22384397360622196,-0.0014478250251453717,0.6417469252889082,0.6392906745216009,-0.0024562507673072664,0.039673974515878285,0.04166749862478247,0.0019935241089041877
corners,SC2,24,2,0,0.0,0.8703703703703705,0.8981481481481481,0.02777777777777768,0.2430938444623908,0.20974099388703202,-0.03335285057535878,0.6837948397927717,0.6123626453005641,-0.07143219449220761,0.32392868624185456,0.2916326001986633,-0.03229608604319123
corners,SC3,12,1,0,0.0,0.9714285714285715,0.9428571428571428,-0.028571428571428692,0.16110224320053598,0.15186944431094623,-0.00923279888958975,0.5004933404860076,0.4830386146305113,-0.01745472585549629,0.30735716984356076,0.2949375719474656,-0.012419597896095147
corners,SP1,612,51,0,0.0,0.7460885450247152,0.7385987534923705,-0.007489791532344747,0.20638829455524382,0.20733224448807758,0.0009439499328337542,0.6001727694243263,0.6024452075064599,0.002272438082133621,0.04755336206374584,0.03510747092488782,-0.012445891138858016
corners,SP2,660,55,0,0.0,0.7376107753346435,0.727029181653009,-0.010581593681634471,0.20944576478376256,0.21119714235375622,0.0017513775699936618,0.6066913865609076,0.6105671617585003,0.0038757751975927457,0.051735443310205936,0.03820376143905862,-0.013531681871147318
corners,T1,600,50,0,0.0,0.718181717131297,0.7280467742652617,0.009865057133964683,0.2192633608279261,0.21411248741253194,-0.005150873415394164,0.6277511900406728,0.6161061357389783,-0.01164505430169449,0.07213751532917013,0.06657396989052368,-0.0055635454386464556
corners,TST_b593f7,36,3,0,0.0,1.0,1.0,0.0,0.27849751393521666,0.22109710167270336,-0.0574004122625133,0.7548531783415815,0.6249482379267042,-0.12990494041487732,0.4881440397209315,0.4322735984746798,-0.055870441246251734
corners,TST_f6c25e,36,3,0,0.0,1.0,1.0,0.0,0.27849751393521666,0.22109710167270336,-0.0574004122625133,0.7548531783415815,0.6249482379267042,-0.12990494041487732,0.4881440397209315,0.4322735984746798,-0.055870441246251734
corners,TST_f83272,36,3,0,0.0,1.0,1.0,0.0,0.27849751393521666,0.22109710167270336,-0.0574004122625133,0.7548531783415815,0.6249482379267042,-0.12990494041487732,0.4881440397209315,0.4322735984746798,-0.055870441246251734
